"sH","sB","etaH","etaB","hdr","pres","b"
0.913406443524423,0.852987348181397,0.970626207084116,0.982880464453654,0.943367663653831,0.0361078638965704,0.037540299411756
0.910025473370977,0.996975544981053,0.830002580134415,0.862743970616224,0.977847168428932,0.116925284539746,0.0325785460817676
0.911087382282363,0.884534681072428,0.863456807314186,0.941621827823529,0.917005705444934,0.0406666633196717,0.100426396110961
0.88373453240854,0.905759014782899,0.965368922280179,0.970548320235188,0.978952395960735,0.0280982659099453,0.316079533998445
0.931365994210324,0.902138266302956,0.893525112735558,0.971853754927839,0.827241426976491,0.010693983327942,0.0241653676107201
0.956294823608982,0.933641267901007,0.842083856357619,0.970074798437223,0.9890722066996,0.0825823952494883,0.0865900123291635
0.943722557934063,0.914191353923284,0.908568998232018,0.994846695774607,0.918204604641271,0.0102651731648718,0.0729592366794338
0.899324284543314,0.878734279389245,0.857621531420372,0.87812742179983,0.841545097966244,0.0276003697339994,0.0743229104471005
0.858597930083688,0.814912044898281,0.98775405950554,0.915420758688186,0.872667329267009,0.0609104392251367,0.290219782738712
0.881768132322685,0.955751824734267,0.847159363372841,0.945168992217661,0.835346582343693,0.0271122275442609,0.474759460397823
0.826642825216474,0.875662425003185,0.969423452351429,0.987608150147491,0.962823151055351,0.0647659348438372,0.00282355594331668
0.836296265064801,0.91681123170536,0.948807526834635,0.894113740986694,0.965396076554386,0.0126540392980708,0.0230282667165137
0.823189078752029,0.898335926165432,0.861073903054573,0.843895327975989,0.957727795255883,0.173864734751928,0.0524137453489934
0.926969068662915,0.963268638336301,0.876854191685623,0.943439504116898,0.801871797783688,0.0462406460774029,0.0237120347623732
0.828949015674476,0.88633075732716,0.877867908598902,0.823114538776952,0.995210571106042,0.00713156977037331,0.205127678007519
0.878714843122832,0.882489482319091,0.85943393556173,0.91787426196464,0.813139778884919,0.00298589621252348,0.173586081623507
0.858071696663617,0.940589597884519,0.991446731229189,0.829724527497264,0.972974178826312,0.0103122383603561,0.16197447113234
0.964795528750696,0.834372481426674,0.879727849132816,0.967241427381942,0.849940726996384,0.093481083562811,0.12653206105336
0.939061025726593,0.931666149084161,0.880409888574543,0.97667894296567,0.873271238489154,0.00736480981858421,0.017272065651882
0.965524912531845,0.863247638017312,0.893922460884508,0.991662447103563,0.843923012909464,0.0677689369165616,0.0537521042450988
0.801867156259157,0.995043826021518,0.908113834734991,0.99370039047113,0.96164142528198,0.0928558509508849,0.0532886330762667
0.966476300589849,0.899443247177762,0.922645913169176,0.857643026109319,0.964646769092077,0.0989402807280007,0.219606817827109
0.974659111782908,0.91918104872137,0.88176963243885,0.863409366322759,0.814196213430632,0.0818801693656309,0.0274751090374942
0.945581619885347,0.867514898393381,0.972082243273128,0.808916291755888,0.978893505001813,0.0296491784619294,0.107228440843083
0.889435353664992,0.802640933194896,0.919002626497376,0.862011485322736,0.808180260577425,0.0402804933773911,0.0309995632481285
0.900451556359309,0.83173330425156,0.815966871569383,0.917608381040736,0.840877830675012,0.0142588238655099,0.158893545464025
0.900377732235923,0.993993724573404,0.875161335132395,0.966883271647058,0.843005253933417,0.0590303350676835,0.0942976946425926
0.868325127299891,0.845224859775867,0.925050107675542,0.897380286822189,0.861579905200082,0.104121183288257,0.272875141448424
0.989735516342692,0.875062271283008,0.836691901044222,0.987266038302518,0.891547515866067,0.0206139236584843,0.110048998382867
0.808094235337091,0.876748647979694,0.81657691479257,0.958672706243473,0.871870132757754,0.0116481792271303,0.0499204564478594
0.853969810053489,0.870136579294332,0.925522844348041,0.918517153955561,0.814752671945685,0.021552790066249,0.0041170258307571
0.949972904945584,0.840463677778374,0.946645134262337,0.92410980471191,0.904529643604547,0.0159217393819683,0.0133862555711921
0.880138636408917,0.912798452365523,0.967671817106195,0.925278455868783,0.864629660490217,0.0397755648655992,0.107710989560318
0.808423593254217,0.990086567409119,0.959982447565518,0.84624956250228,0.95239470406704,0.0277896042300566,0.0721340817334097
0.976754310499566,0.938381836856669,0.966282027607303,0.814394242942675,0.938809728181657,0.0548659315190349,0.0156025330294142
0.961860368232739,0.891866605174216,0.983509323876739,0.89023768821399,0.953256637702665,0.200381014903904,0.0418014307988948
0.8815311049507,0.986294990059671,0.816152514780872,0.865210822717504,0.861934458999631,0.137196937625934,0.019650043865562
0.816354850024311,0.89750186504332,0.933807971554125,0.854193407384617,0.95427539201621,0.0724105522100258,0.0211833890363285
0.804375039099266,0.82767007731727,0.898493519101463,0.990225303078396,0.805136616690876,0.0298237277761149,0.0169630004876674
0.968980158919624,0.968598448553324,0.832104841505798,0.973676002981747,0.985287760644903,0.00290602282849242,0.26660733522122
0.81975057750841,0.990193068239388,0.916153710777576,0.974177707348981,0.851586870120109,0.0413892961297926,0.0117819000298213
0.965272800003178,0.85020497687324,0.945762198642983,0.896286295615137,0.925501209194306,0.0280469416941323,0.0379883328949148
0.956479207117048,0.934575519425422,0.915788008237242,0.878528491050812,0.950641607017737,0.067588483161506,0.00140001146996249
0.854134165383006,0.971051128580406,0.800293354103031,0.978307819907771,0.933269744462691,0.0553977467875157,0.0131601890617039
0.881896152977583,0.845638917926451,0.847061049768205,0.998437756403675,0.992548244179878,0.0329438335094567,0.232650545842918
0.876302889432618,0.834676334973456,0.948134788005426,0.825991241141502,0.932605370071313,0.0027105372285863,0.0746891765668083
0.806776765594135,0.957616888717795,0.96108820976736,0.848992834215052,0.868030214602516,0.074014152470923,0.129539163257942
0.876665111001736,0.869695225994429,0.875700242453984,0.930301859138068,0.98692853728643,0.056402735791862,0.0877338878881789
0.990025291226851,0.932249250910555,0.930963591066779,0.98068914202683,0.86768935760019,0.0856083313990858,0.00444134940711715
0.930518929338378,0.843607019325982,0.9423543983111,0.857847501080064,0.993201370468208,0.0104893032568699,0.0388750241424558
0.917902514707592,0.899529678484627,0.82136627823951,0.892394706255756,0.95059437538002,0.0744017840130531,0.0904483169791415
0.907304722503712,0.820255365094698,0.867353812413306,0.917590780068841,0.992312744925947,0.0278116220389266,0.165482957291619
0.911448375479272,0.836897529187348,0.854492254096689,0.843532458750453,0.954488350802194,0.357151696460164,0.0464754047105039
0.978195786570525,0.8474220611386,0.949621699933351,0.863151815343415,0.849584199627473,0.226985486212622,0.00371308799199452
0.963266616471872,0.825162320415614,0.89706027300184,0.812982012300224,0.950110201961671,0.0382591109476738,0.00568595904433845
0.885825969702844,0.965732654464152,0.807348710302372,0.870304696332244,0.926069780471005,0.0111376583968412,0.101711072615729
0.86889162503945,0.896980814771214,0.822080959036341,0.884810562660157,0.810922599655079,0.0785186493186776,0.0546901621482936
0.941979507807021,0.816299097667666,0.912701414330397,0.87003350224453,0.946792876388443,0.15082389413942,0.0415543078092013
0.87658028799061,0.906350360218063,0.894324518088345,0.859856885210254,0.853090707769447,0.0337495557655989,0.254332047389409
0.956744006427051,0.887043529536047,0.940939421583479,0.952000817682749,0.845302961506275,0.249654255607839,0.128612425997565
0.866327947366843,0.83748346548737,0.823777902735335,0.832079232398778,0.814885405179874,0.00483504669669454,0.082614085580697
0.860793924970801,0.836572864523965,0.840184458322606,0.915234942116045,0.925719863002142,0.0171166558359022,0.0898543028400661
0.904318503482454,0.969369917098293,0.949369800451289,0.825145467698993,0.876272158007448,0.00789606858810194,0.134952979473668
0.952486464947866,0.860794358154604,0.938135344990809,0.959820901762151,0.943011011344877,0.0511031441099374,0.0437007844856675
0.919622210777178,0.806312936502478,0.970451961880348,0.908425055118231,0.847591331824055,0.0160769413648571,0.0281992996874674
0.953596525732987,0.918022001050816,0.995552444154164,0.90292339269106,0.815542311669778,0.00132599114616801,0.429837392289226
0.912518335518194,0.881203971934598,0.981586052071055,0.807416784376573,0.846515171038825,0.0190667975608722,0.00425884994082938
0.979056266161706,0.995649583610132,0.933920926670932,0.845311699144806,0.822251429985821,0.0332743491716858,0.0632509115503707
0.934203114332119,0.815730555390598,0.892449332054053,0.831400964088893,0.933862397745609,0.00521193450992608,0.0471427550752994
0.849636138011655,0.98700848201861,0.806441714639574,0.864811304328808,0.950910808745741,0.102812451677185,0.0757633857310359
0.963777340043942,0.896095475461567,0.826802305622414,0.851813925568915,0.979775343268427,0.180606837985567,0.118095160247929
0.850845802177722,0.884175242587396,0.971402201092398,0.820298193144208,0.879803773587647,0.0187154964905782,0.00617681156115296
0.813972761721692,0.83094609745803,0.943404761455875,0.894673775841404,0.925063453704646,0.117964188031042,0.0156812827416199
0.85473645532527,0.92552071382765,0.82059426735503,0.965332545052189,0.816826383465482,0.0345247983902269,0.0939232001104915
0.963373122375893,0.892743832296707,0.915924247765215,0.955797023565943,0.845166388009473,0.0144916386126383,0.0236097098871973
0.971476649049018,0.800139644150172,0.918878047655026,0.863951537970314,0.809209086552604,0.0230935658519824,0.0363339498890484
0.892890488147472,0.822606071997605,0.837756064491921,0.876262930377262,0.919265940365382,0.206984676098375,0.144753870318168
0.991255821172303,0.913778703772447,0.87375647439387,0.967909795596916,0.862466705782758,0.127989811042923,0.0130300724318345
0.906398163443276,0.810390051092518,0.986557631139209,0.832401827902968,0.917128410871591,0.0682249327656642,0.0596684992715068
0.933595112030612,0.852159402171522,0.891575401683043,0.882321643490391,0.927526869548298,0.0143925410594005,0.154629686094549
0.942259127188055,0.942446304366132,0.963076155160725,0.801558237413736,0.936162905645122,0.0847291633623037,0.0258835044543107
0.891249183994423,0.988625774444779,0.908340959786267,0.86369098134373,0.865710260108719,0.100547723937159,0.0234512251126909
0.88913677905264,0.808822682662696,0.952725965785018,0.84371781939085,0.959542417858836,0.0163658994719657,0.0940418025545118
0.868164521674191,0.874209450181465,0.970169131667214,0.807780462151937,0.805922464902109,0.283017654826965,0.00402116775983323
0.901103421265446,0.857623544654421,0.974360895643539,0.97602227844287,0.923424504570663,0.266176826762916,0.034754112264182
0.801515742685196,0.834218848761606,0.921999661810619,0.844499287291244,0.81626445705172,0.0334975298777357,0.0466541442621834
0.903564746862929,0.911731710437282,0.959723010343841,0.803176225253924,0.853423856280123,0.0293457521189874,0.0203247302409246
0.929581273537409,0.840146894845134,0.881720218100694,0.90605425087004,0.999783872883736,0.00129778415297044,0.0429835585760148
0.84527464917743,0.904037084854099,0.803830674477667,0.937637399752811,0.806245925326599,0.269582075050399,0.0892050655469503
0.974872214100137,0.878567319314787,0.960589344452974,0.954762022020947,0.833666495764923,0.134866138685855,0.177635982312871
0.929610799092551,0.910163189074056,0.978458244225228,0.838691258154437,0.849109919078384,0.130717142173661,0.264041277534806
0.804851074872538,0.977232469068312,0.834587933886626,0.830951291326076,0.925942828965482,0.0529840772370384,0.103831800854124
0.981866518977145,0.89088027786212,0.807878269432811,0.88510976213105,0.889927944784767,0.350156036797836,0.041981093721182
0.890931596221092,0.979031994684382,0.901879468875704,0.961815193646882,0.863084115188103,0.152601658872076,0.114404693283143
0.809210722042108,0.84839267742415,0.962544675152004,0.974049041342316,0.868741129554731,0.193399736567172,0.0620374882144622
0.809445727131345,0.860965105191168,0.940862691366564,0.963286322493696,0.950037517222995,0.00641005801841116,0.0927870830903234
0.955655867417653,0.929007963313597,0.96246070130129,0.807382413703296,0.821971183130161,0.0313036093947633,0.0180168119132137
0.906496031039037,0.901712290840006,0.886218321414276,0.915720587619968,0.806129743092662,0.000637367254560288,0.0504553608644039
0.805675862579979,0.983207784157246,0.925200050409511,0.985025799844631,0.856655522289919,0.0996505750976484,0.0563516180427237
0.843140018407861,0.939554448571196,0.987525345606931,0.823056800400031,0.957576741335991,0.0699032480533914,0.00209520605212208
0.828186806734977,0.838384865685723,0.855674823708615,0.836726630763725,0.809000483883017,0.0605679314410426,0.16666463763798
0.948426298487124,0.91751652110056,0.888716922029108,0.87717880769625,0.912899763548374,0.0349168693890299,0.0242217552540771
0.849998972387007,0.929273802635275,0.962704521383547,0.947036885617968,0.858617044520083,0.0216319454444747,0.202453166671964
0.980149958150896,0.994661638289255,0.859497632417719,0.909467881852575,0.896972960344035,0.0078574629410453,0.252086647551471
0.890305888952299,0.977754308780609,0.97377871171517,0.861099474569907,0.919858238164646,0.0996914778127867,0.0588530852036089
0.827598264455299,0.834454708662831,0.89734945466461,0.836050336404424,0.971112934988892,0.0592060002476284,0.0062933077950242
0.954710599315974,0.919062322048439,0.980029876313141,0.842185579400525,0.849465541005166,0.0328238046695236,0.0902952653021888
0.987227786860646,0.936242926601165,0.983600946780046,0.828669103770672,0.878371118055082,0.00671675906721015,0.194294147650354
0.805415428259612,0.805931790780059,0.819367244922913,0.964863932169601,0.944611150405634,0.00384387741306892,0.130090623498245
0.943513136828287,0.851019371059878,0.931366035869702,0.941964929082803,0.819444353915813,0.260725950328834,0.0982283453858626
0.890807400151917,0.952214900110678,0.815088381530733,0.983135483692773,0.940456849804971,0.0505285697418955,0.162196368278592
0.894986609931352,0.836250332530371,0.935203081203407,0.985659225948512,0.931821592608793,0.0155436178243659,0.0116610468330679
0.885681258143997,0.820188613207281,0.996904807020631,0.977231001247,0.957063457107171,0.0291359534689204,0.00985331159265688
0.884664541383833,0.809123362785034,0.927193827383003,0.906414048285115,0.854336163403513,0.0314176498487085,0.033303841687044
0.830251645290076,0.831269974811903,0.817245972429852,0.951400045498616,0.925143498159309,0.0419152842199422,0.0607312505601138
0.865871332633138,0.83213884292945,0.969957407011899,0.93210535433592,0.94533926640631,0.0707290287246861,0.0418495537033228
0.862531053043933,0.954764899984483,0.804387029471931,0.971927373088601,0.834296138201313,0.0310268778027247,0.020208288824582
0.875475482147684,0.831596417379022,0.899751078171873,0.972045325511197,0.908579318292113,0.0168333641599469,0.0054250147160516
0.806131824903392,0.901520185509635,0.880913038918717,0.956862004042541,0.998625905966386,0.0086650820785905,0.144594273177197
0.808689412163943,0.829804356262088,0.816003562248948,0.871250305727947,0.964133316566873,0.011955406249222,0.0410524121412724
0.895851319315471,0.832522823648465,0.840378060292794,0.834374222371184,0.88360993157158,0.0366918284902529,0.10436752477206
0.853054233328579,0.947171590003092,0.910595244837925,0.848394818335787,0.80350918390813,0.0323898070293594,0.0105708199848705
0.811223247716172,0.833955851618325,0.970059232891646,0.874551918967254,0.81193830437103,0.0251443355891308,0.00336604783635549
0.919951087811807,0.882923960813306,0.914151014104982,0.979099274134434,0.968783609214751,0.00594170866053015,0.000554264530717641
0.956364098400607,0.809390170811489,0.838503593486796,0.959663428732178,0.95612872327397,0.024955934145949,0.0923962827439094
0.840969688262821,0.812819789233555,0.904350958146667,0.922772815195393,0.909744796214796,0.00357397177940588,0.074221007577744
0.843816596871692,0.954443903026854,0.938583985840467,0.984354442554355,0.965993811200963,0.109156954843354,0.13136913937241
0.828622276251949,0.815423604063829,0.838885702568075,0.800336043794593,0.907971439805146,0.0186855054240609,0.0664609456960804
0.828250117422128,0.957105277720544,0.871068589763188,0.880751118011385,0.877692063210051,0.0125007618343947,0.124166511058971
0.833870413007882,0.877935942607125,0.833093125500018,0.856591851749069,0.80258567223819,0.0470512450821062,0.0010175590051344
0.943465412053249,0.929392020502857,0.89292858970679,0.980389837509596,0.88091312522674,0.0123170062428767,0.000358439684976327
0.985437804965659,0.838442848558833,0.910329314035364,0.882648050393335,0.986197824872037,0.0195758869491858,0.240281577638283
0.944140008507002,0.869646011347836,0.988368887972583,0.82850552192692,0.892759617475513,0.018742515064719,0.0140138230756178
0.952673318406365,0.884985930094123,0.981744740799939,0.946512704846791,0.822402253703168,0.0259524138841605,0.193010729500543
0.88895145043633,0.987476008967636,0.950410301117832,0.814878829901883,0.982834669220929,0.0130177793054347,0.0196233111147369
0.826464740753779,0.911870342218115,0.887509932033004,0.920709790929516,0.835746761273298,0.0608188757039212,0.0230690302077252
0.913631231259198,0.811077342131299,0.802310595355944,0.963968968586562,0.999232056738188,0.0830936373537538,0.245213415631357
0.81749950751788,0.812648120039748,0.807306576793765,0.804286126528556,0.907013990716031,0.0626775351946342,0.00916624765666011
0.87163699868132,0.892907031116169,0.918481205851119,0.835264766981856,0.951272286316147,0.0479337207365352,0.0805895678339938
0.959440564685393,0.868325216033294,0.954201774750231,0.970167101159102,0.931064579308732,0.0366736199499033,0.0377769083892525
0.914068099831759,0.876124759816239,0.873161782860616,0.953294376572982,0.989592378083585,0.00286049567046194,0.140303462001375
0.931991303137488,0.913103372494007,0.948477648368866,0.84832081474533,0.932189508854256,0.0619659497554292,0.0351064541081137
0.924832471210991,0.982603171055391,0.940323623582131,0.958856601581816,0.973557902780532,0.101535501119257,0.332115847187786
0.90688606233052,0.992206547661995,0.93187462949832,0.983388875489775,0.962014366988977,0.028766417872802,0.212985362109301
0.861893676016216,0.818038366664186,0.984831909048169,0.853964188109928,0.911839194875024,0.133115713466037,0.0529806503419555
0.846413210152617,0.859128934932609,0.901290374568943,0.914771266547528,0.87214066814029,0.00092269821054265,0.149177756978041
0.913113047625838,0.91255900457801,0.909338678454313,0.932780128078908,0.996488014661257,0.0255727212380351,0.0414875281529736
0.81875870440742,0.982059013732212,0.946898190097185,0.870478193530285,0.857745632476655,0.130230015146933,0.0152030641571736
0.847005227512758,0.904817964617241,0.972632514091705,0.978444355811924,0.950518091530058,0.000719434774476209,0.093488115322368
0.872448947592638,0.823121620758406,0.943025542815573,0.867528520360279,0.827957773301223,0.0382259089322602,0.0579509482902451
0.938695372448613,0.889313494759984,0.916712017931727,0.965496688411649,0.945443680459494,0.0213801274602139,0.164320769936543
0.916867329312845,0.880612915093948,0.921781378073432,0.996728779097181,0.956659431617893,0.027157682958612,0.107462768491555
0.808827385124207,0.909267605948572,0.859324017103249,0.946867728362652,0.837214298202517,0.0144431113108272,0.0470307136294874
0.803694224006978,0.881077982764039,0.918281729492964,0.871953248458076,0.905527781171336,0.0718181174185107,0.059962077060148
0.873996307882092,0.813351390017693,0.877495169192009,0.891261404628508,0.871053815096306,0.0604535443023722,0.010806551907466
0.964523797224322,0.950134454075759,0.88777053074191,0.915871425638689,0.961225211965432,0.00362991060926951,0.137377915713491
0.989292500085865,0.800060533850873,0.850299454738665,0.861328811334617,0.894937356181086,0.0277095857525934,0.203221804779533
0.944736953418143,0.979074031671354,0.932719265766364,0.96294980417268,0.998996911294603,0.00559081252099715,0.168365644674814
0.951389273293875,0.894276703070384,0.892487261371656,0.856203155830471,0.985410327508937,0.110006554834419,0.018530446306343
0.950608534425388,0.949100323091447,0.843066609148216,0.95672712575815,0.850953402796465,7.56832982859234e-05,0.075135766145273
0.903193561141302,0.817363489744874,0.844802477931899,0.989456877419182,0.858465143427191,0.0222020382741806,0.00675541716203271
0.80785868683386,0.916572605864207,0.827137160703509,0.876149296535971,0.874011828948914,0.0449119934443284,0.039504270461446
0.982090380463299,0.948090105792539,0.903487720754013,0.868288797681872,0.922541013953571,0.0421778850688352,0.173021163442611
0.968491874891318,0.946738059596919,0.923833368228873,0.92198392758742,0.856836317813552,0.0117839557589068,0.0531626130726592
0.826808934376544,0.900435391846796,0.949287489323225,0.913551977021356,0.800481771136386,0.114601419163005,0.0773696958095133
0.967643585907451,0.876856544079461,0.97411959905955,0.851143068336975,0.895491139604648,0.00109365799970844,0.000692289429294927
0.891455343260585,0.987641554163707,0.852929051330096,0.819334622116697,0.839698359527718,0.203346685611228,0.129618596481909
0.92655279339465,0.971145549703327,0.808619719981914,0.829016572266507,0.869241505262287,0.0514860532783602,0.126358031683197
0.813866064673895,0.854658395727755,0.826483422107498,0.813749189655126,0.913010327484257,0.0315841215603683,0.255677569867887
0.972851286038772,0.899996678764295,0.980879726240132,0.801985289736682,0.955874024692706,0.0467365134573625,0.0214918080919287
0.930312146650146,0.879886565697255,0.864547992723746,0.987138548167593,0.930970082966424,0.0466806229188237,0.0139915896188817
0.862875389689595,0.889207931772914,0.979762889072734,0.990808297089161,0.901143221949662,0.0445293779173558,0.0416413665599445
0.821410033929208,0.956990095282501,0.836609172657381,0.833087747273967,0.991352960153545,0.0279703101864549,0.0818522254936131
0.811948073168844,0.90968179328052,0.818236446730141,0.984611729863938,0.990361128920938,0.00423239024766771,0.136464169051512
0.804520804522699,0.949478836622322,0.861170390651872,0.985516711753436,0.805222250321616,0.00220585765757219,0.0880880977966172
0.900183405157132,0.869299695367475,0.850405603137736,0.866953512175521,0.886303700767256,0.0250574346357107,0.0194303259825332
0.823051549851584,0.870623501124388,0.91661072180833,0.928352660172324,0.944517485736279,0.00722973711537339,0.0111470118421105
0.808469493793463,0.987749446280161,0.809928756545934,0.844906679699865,0.896172492251964,0.0220220369970902,0.0838737012854689
0.970495134668766,0.919077039453449,0.874147213987975,0.979271121210155,0.821168218201011,0.0801298413752827,0.0666210060349545
0.859554912369574,0.908503042173867,0.806925493702758,0.907290106479342,0.901710261671354,0.0197102803552331,0.0205003347206652
0.909284803684258,0.907682147558623,0.845752396763504,0.848064808095014,0.963925304955337,0.263116673126873,0.0238538222644629
0.82279049134121,0.824867669107439,0.944624145964921,0.988069539737826,0.970474278859437,0.0447176441700591,0.133800229900284
0.840718871108644,0.993022856074463,0.908910262463211,0.999041211729155,0.84933621389571,0.163761580357869,0.0868572044584517
0.846252528303846,0.985967564122317,0.886082741909443,0.97480838261644,0.904579644623694,0.0439257056980912,0.0294776718967317
0.917288276838853,0.926289542829478,0.858017970513754,0.81176603424664,0.895005193122088,0.0489604575687508,0.015572193651899
0.982285320901669,0.916515543009682,0.832640184097163,0.95224224057879,0.937602962862095,0.322015054099412,0.160847489918087
0.864807887919433,0.997193221047226,0.96790873900298,0.932334162615084,0.855624501523779,0.12805957529371,0.0994505871753518
0.830609068693562,0.878095995886531,0.864934740964106,0.997952090422607,0.920300538265829,0.156886239737514,0.00696476194462159
0.993271654701528,0.933439186914374,0.985034345453931,0.905516656579295,0.926059071649689,0.0159998362712286,0.006805139370764
0.812084716761081,0.960450075025468,0.924375514979505,0.845252332342556,0.883094014008405,0.0543665843018046,0.167226180864647
0.876746915670081,0.900697701136178,0.966350909093193,0.815685073036312,0.987850651866477,0.0104203657277394,0.0366615228987133
0.962796591141634,0.810307113377533,0.986163324288698,0.839830576177423,0.881792626626619,0.0453587918051864,0.00733533684083191
0.867974468823848,0.89771343112397,0.992738536633536,0.866086806008111,0.897394691161532,0.00572705331784112,0.0198522730838929
0.826158280195575,0.8418760743261,0.969031897269189,0.807725757818669,0.990760459172819,0.00550910415273925,0.00820053229984946
0.952142669631044,0.804053952162356,0.825889143515984,0.95746646612507,0.974361160914678,0.066842147829701,0.0480831619590369
0.941292329737265,0.904150508814942,0.853075738855017,0.838383573357388,0.851175456269085,0.0506167676551792,0.0321109056929476
0.844191510938232,0.854746657008926,0.98955860008661,0.803981706290878,0.933616201492989,0.24032447884483,0.0411047530272454
0.916943878278757,0.9526755218956,0.945598373806725,0.847858742014365,0.84316951309292,0.0873063433693854,0.0338581871770924
0.985921530546139,0.825636905364661,0.901260082786794,0.948867497274683,0.91690173911457,0.0862031824597358,0.0340895303983543
0.836144400237097,0.926010905548309,0.907258247376218,0.841913435520185,0.990468027161403,0.00354394521958624,0.00146491271444026
0.875219274563498,0.956900736782715,0.899139440678541,0.805022526175218,0.906628000106771,0.0961622023714781,0.0667593160089692
0.805614153809209,0.845492846059815,0.971251202058357,0.915980435892101,0.934436229251496,0.195791318214433,0.0968156128855062
0.822681047912656,0.903264885091021,0.883963966331305,0.968890885216665,0.922501496887564,0.188283660897728,0.0948315694025592
0.977849476622045,0.816174335214806,0.874980510021622,0.846094620257042,0.972461405515034,0.0474907526596688,0.033926470760002
0.934283673378406,0.881353087849744,0.922501917749721,0.988292585935428,0.842634470606254,0.0316496645016796,0.0811147655669624
0.827378628005507,0.835532409082089,0.983802193470051,0.937152598214212,0.866487786788338,0.145547883541327,0.0457250019825689
0.986203318380844,0.975516796985082,0.940926079020308,0.830431695207783,0.975432844692593,0.0384703343349109,0.115003508038177
0.869907381321443,0.943231675873868,0.973161881902892,0.915004473769789,0.832018517425004,0.00725373154815465,0.242595608227083
0.904202011116268,0.967006931210154,0.842341305719859,0.819231309824204,0.842038055664953,0.159404989360058,0.0420261086126337
0.846829222365205,0.812096109474885,0.949867658010544,0.979670021410923,0.830610441137524,0.003025952154429,0.118399451294974
0.89640777869386,0.878902472995361,0.915229793770767,0.858497437522219,0.808365446795415,0.0263624599521407,0.0386865566119869
0.920381643928836,0.914932316627183,0.969187998510028,0.827250565524415,0.988814865270598,0.00296257660318027,0.0916310190888443
0.887337977780402,0.966035740217039,0.873459778560077,0.974730942153667,0.980772028911067,0.00654895818865781,0.166329486233005
0.821471977626517,0.956190339284902,0.873032684642247,0.964220802309892,0.81056796581028,0.0422736959312251,0.0643056052002542
0.932156240527968,0.981383731789949,0.849959532544715,0.987349005038105,0.861438075598159,0.0167222337682781,0.0275568346070364
0.821100024515173,0.991837918417047,0.963412836816767,0.999153640323769,0.91495059538198,0.00155150659503545,0.0710458733524121
0.984142917388833,0.902517546107651,0.973814076137403,0.88763544722173,0.96034452054125,0.0089711042288904,0.170665932405624
0.861635576882772,0.946593684546153,0.976677260487108,0.861635981445434,0.97815019547691,0.225223122177546,0.0161437738590851
0.811430761835678,0.868456286716539,0.809971810466206,0.850635762069576,0.939215279410174,0.123103038632951,0.0414178755277171
0.831583079608809,0.947061517259867,0.898455991168863,0.836497388011791,0.998564577354941,0.042344893496303,0.106115366638832
0.989083109087466,0.984519631675677,0.866320108302496,0.955597302837515,0.882870871313863,0.0571246745465354,0.13801500724541
0.995435872243717,0.87511547609459,0.841326311846497,0.957329374834088,0.842780754072405,0.0283640057859545,0.217151040868844
0.884722754547993,0.888937356086913,0.81987088339574,0.859447071211257,0.804197877723708,0.102437499830254,0.0938305542195864
0.928545042592598,0.968123088667324,0.879797302738981,0.805131627413165,0.91142203696187,0.132432249876359,0.309629400141425
0.94143497001299,0.804949259259924,0.8482598519157,0.975463565920371,0.834036007883586,0.0680329105149293,0.0149947314717735
0.938519280929522,0.939972948891499,0.827249777227795,0.962064852790379,0.969063881778174,0.233334600181796,0.00967881562845957
0.80773784850232,0.900905136772851,0.882799605794437,0.807154410827424,0.970682695430921,0.021755814575209,0.0686922321966104
0.807265657692558,0.845995858743787,0.827850538080015,0.830283740748636,0.983905512676388,0.0962807994380054,0.0777408122698132
0.98810239631754,0.827994797791323,0.809566731718726,0.919527617418921,0.952153039062163,0.0120467916974442,0.111859074049972
0.962715818100221,0.908974367418823,0.879423246051961,0.831245918946574,0.919693177263051,0.0185551030417129,0.105068828706808
0.975097800665783,0.994068366595171,0.858849484850777,0.838292605762525,0.952905862930293,0.0932253031489592,0.00877978685450772
0.960649623331334,0.800914892274343,0.825810619956302,0.974891652381249,0.865279013218777,0.148187989305985,0.195481103193455
0.853298943121654,0.872284634011782,0.833893341629781,0.986163977727589,0.95999483661737,0.00665948098856178,0.0271553705372814
0.889658000270541,0.924415420773874,0.861210928585256,0.896821468009039,0.838320801420556,0.124524230049957,0.0250459318005217
0.972315049821759,0.825399029535459,0.964013077263084,0.995322565659539,0.884156993458544,0.049884149496569,0.557764533498681
0.8502819654131,0.833550033490655,0.919353045792567,0.881993114511839,0.82997619284809,0.0427443334297357,0.0552751378652085
0.827945670626499,0.853380399641022,0.913060036664642,0.89387009418169,0.974851408572836,0.0644020903268656,0.0726100735862086
0.91552092295792,0.978946627632529,0.849113953980105,0.830182016219556,0.920219295777831,0.209426539097565,0.0935860227148174
0.89728016462191,0.835631501622405,0.805120565435058,0.943523926442272,0.923873941311147,0.0586772624054425,0.117806045947823
0.802547647638076,0.810839586887835,0.821814192975732,0.903076584795831,0.922875981955758,0.0180970696544272,0.344754249638109
0.97174959944378,0.972045830760415,0.99904826692304,0.835379070248657,0.834082208036554,0.0207163407034284,0.374065466821121
0.820306853775401,0.841405511991804,0.99075463477086,0.948352594341959,0.92157974572444,0.00626823340144661,0.0263077122911844
0.950359805958454,0.892617298548405,0.900399650408374,0.867182023376987,0.879985991240293,0.0485277679363955,0.23539459396014
